,city_county,zipcode,year_of_birth,age_range,used_info_devices_past_yesno,time_since_last_use,3months_use_per_week,email_outside_work_yesno,3months_product_service_lookup,purchased_online_yesno,sold_online_yesno,download_software_nogames,checked_wiki,health_info_lookup,online_banking,mobile_payment,chat_online,download_news,online_courses,online_entertainment,used_cloud_storage,check_job_info,remote_work,photo_video_editing_3months,used_social_media,post_content_online,expressed_politics_online,online_appointment,created_projects_with_devices,v30_1,v30_2,v30_3,v31_1,v31_2,v31_3,body_damage_from_device_use,life_satisfaction_0to10,keep_up_with_tech_0to10,v35_1,v35_2,v35_3,v35_4,v35_5,v35_6,v35_7,v35_8,v35_9,v35_10,v36_1,v36_2,v36_3,v36_4,v36_5,v36_6,v36_7,v36_8,v36_9,v36_10,pandemic_onsite_or_online_vaccine,v38_1,v38_2,v38_3,v38_4,v38_5,v38_6,v38_7,disabled_yesno,education_level,employment_industry,employment_position,work_need_internet_percentage,replaced_by_AI_yesno,receive_work_messages_after_hours,ethnic_background,gender,wei,wei2
9035,3,324,51,7,1,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,98,98,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,10,99,99,99,99,99,99,2,1,3,9,0,3,2,1,2,0.7011,1.01526291
9036,19,316,89,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,2,1,1,1,99,99,1,99,99,3,8,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,10,99,99,99,99,99,99,4,5,3,9,80,98,2,98,2,0.7035,0.33226305
9037,12,640,68,5,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,97,99,99,10,99,99,2,6,7,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,10,99,99,99,99,99,99,4,7,17,3,20,3,2,3,1,1.1711,0.85829919
9038,14,911,47,7,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,6,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,10,99,99,99,99,99,99,4,5,9,6,0,3,2,1,2,0.7593,0.66962667
9039,14,920,65,5,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,2,2,2,2,1,1,2,2,2,1,99,99,6,99,99,2,9,10,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,10,99,99,99,99,99,99,4,5,8,9,0,4,1,3,1,0.95,0.837805
9040,14,925,85,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,97,99,99,6,99,99,3,5,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,10,99,99,99,99,99,99,4,5,22,99,999,99,99,3,2,1.2741,1.12362879
9041,17,950,48,7,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,1,1,2,2,2,1,99,99,6,99,99,3,6,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,10,99,99,99,99,99,99,4,5,3,9,0,3,2,1,2,0.5684,0.13249404
9042,17,956,49,7,1,1,4,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,99,12,99,99,3,5,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,10,99,99,99,99,99,99,4,4,6,9,0,98,2,1,1,0.4196,0.09780876
9043,20,601,998,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,10,99,99,99,99,99,99,4,1,20,99,999,99,99,3,2,0.4539,0.1289076
9044,5,711,32,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,8,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,10,99,99,99,99,99,99,4,3,9,6,0,1,2,98,2,0.594,0.7217694
9045,22,209,76,4,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,3,99,99,99,3,10,9,2,6,9,99,99,99,99,99,99,99,1,3,4,5,7,8,99,99,99,99,4,11,99,99,99,99,99,99,4,7,15,1,100,4,1,4,1,1.0221,0.09454425
9046,6,813,91,3,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,99,10,99,99,2,7,8,2,5,99,99,99,99,99,99,99,99,8,7,4,99,99,99,99,99,99,99,4,11,99,99,99,99,99,99,4,6,15,1,10,3,2,3,1,0.9412,1.67787724
9047,3,324,84,3,1,1,2,2,1,1,2,1,1,2,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,3,99,99,99,2,7,8,2,99,99,99,99,99,99,99,99,99,7,4,99,99,99,99,99,99,99,99,2,11,99,99,99,99,99,99,4,7,15,5,100,3,1,1,2,1.378,1.9954818
9048,3,335,64,5,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,3,99,99,99,99,2,7,6,2,99,99,99,99,99,99,99,99,99,4,99,99,99,99,99,99,99,99,99,4,11,99,99,99,99,99,99,2,8,15,5,80,4,2,3,2,1.0159,1.47112479
9049,18,200,998,3,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,1,2,1,2,3,99,99,99,3,7,6,8,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,11,99,99,99,99,99,99,4,5,15,1,0,4,2,3,1,4.037,1.6119741
9050,3,334,84,3,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,3,99,99,99,99,3,8,8,5,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,11,99,99,99,99,99,99,4,8,15,1,0,3,2,1,2,1.2618,1.82721258
9051,5,708,79,4,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2,1,2,1,2,3,99,99,99,3,9,10,5,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,11,99,99,99,99,99,99,4,7,15,6,100,4,1,3,1,1.3048,1.58546248
9052,15,880,59,6,1,1,1,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,99,99,10,99,99,1,7,6,5,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,11,99,99,99,99,99,99,4,6,15,4,1,3,1,3,1,0.8096,0.09569472
9053,10,500,57,6,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,99,99,10,99,99,3,5,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,11,99,99,99,99,99,99,4,7,15,3,70,3,1,3,1,1.0247,1.38590675
9054,6,820,74,4,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,3,99,99,99,99,3,9,10,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,11,99,99,99,99,99,99,4,8,15,1,0,4,2,3,1,1.5003,2.67458481
9055,6,830,88,3,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,1,99,99,6,99,99,2,5,9,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,11,99,99,99,99,99,99,4,5,15,1,998,3,2,1,1,0.9412,1.67787724
9056,22,210,91,3,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,3,99,99,99,3,6,5,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,11,99,99,99,99,99,99,4,5,15,1,85,3,1,3,1,1.6139,0.14928575
9057,2,116,30,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,11,99,99,99,99,99,99,98,3,20,99,999,99,99,3,2,0.868,1.383158
9058,5,704,38,8,1,1,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,3,99,99,99,1,6,5,97,99,99,99,99,99,99,99,99,99,4,2,99,99,99,99,99,99,99,99,2,12,99,99,99,99,99,99,4,6,3,3,10,3,1,3,1,0.575,0.6986825
9059,8,302,31,8,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,2,1,2,2,2,1,2,1,2,99,8,99,99,2,9,6,3,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,12,99,99,99,99,99,99,4,6,23,99,999,99,99,3,2,0.4912,0.29796192
9060,5,998,39,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,13,2,99,99,99,99,99,4,2,7,6,998,98,2,3,2,0.594,0.7217694
9061,21,891,43,8,1,1,2,2,1,1,2,2,2,1,2,2,1,1,2,1,2,2,97,2,1,2,2,1,2,97,99,99,1,99,99,2,7,5,4,5,9,99,99,99,99,99,99,99,3,4,5,9,99,99,99,99,99,99,4,13,99,99,99,99,99,99,2,5,23,99,999,99,99,3,1,0.3261,0.05155641
9062,18,200,67,5,1,1,2,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,99,10,99,99,1,8,9,9,1,3,5,99,99,99,99,99,99,2,6,5,9,4,7,8,99,99,99,3,13,99,99,99,99,99,99,4,6,9,6,0,3,2,3,2,0.8184,0.32678712
9063,21,892,65,5,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,1,2,2,2,2,1,1,2,1,2,1,3,99,99,99,99,1,7,4,5,99,99,99,99,99,99,99,99,99,4,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,7,15,10,3,3,1,3,1,0.7881,0.12459861
9064,22,210,72,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,3,99,99,99,99,1,5,8,97,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,8,9,6,70,3,1,4,1,1.0221,0.09454425
9065,4,423,45,8,1,1,1,2,1,1,2,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,1,2,1,2,3,99,99,99,2,9,7,6,2,3,99,99,99,99,99,99,99,6,99,99,99,99,99,99,99,99,99,3,13,99,99,99,99,99,99,4,7,16,2,50,3,1,3,2,0.9236,1.66377304
9066,15,885,52,6,1,1,98,2,2,2,2,1,2,1,2,1,1,1,2,1,1,2,2,2,1,2,2,2,2,1,2,99,10,99,99,1,8,3,97,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,4,19,10,0,4,2,3,2,0.7039,0.08320098
9067,21,890,35,8,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,3,99,99,99,99,3,8,7,97,99,99,99,99,99,99,99,99,99,9,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,7,23,99,999,99,99,4,2,0.4221,0.06673401
9068,4,411,43,8,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,3,99,99,99,1,6,6,2,4,5,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,6,23,99,999,99,99,3,1,0.9681,1.74393534
9069,6,812,86,3,1,1,1,2,1,1,2,1,2,2,1,2,1,1,2,1,1,2,2,2,1,2,2,2,2,1,2,3,99,99,99,3,8,7,3,5,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,2,13,99,99,99,99,99,99,4,7,15,1,40,2,1,3,1,1.3697,2.44176419
9070,3,327,45,8,1,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,97,99,99,1,99,99,3,7,8,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,4,23,99,999,99,99,1,1,0.7834,1.13444154
9071,4,428,40,8,1,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,98,6,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,3,20,99,999,99,99,3,2,0.9236,1.66377304
9072,21,891,40,8,1,1,4,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,97,2,1,1,2,2,2,97,99,99,10,99,99,2,5,2,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,3,20,99,999,99,99,4,2,0.4221,0.06673401
9073,21,892,51,7,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,1,2,99,6,99,99,1,8,10,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,7,17,2,100,4,1,1,2,1.3229,0.20915049
9074,22,210,53,6,1,1,1,2,1,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,99,1,99,99,1,5,4,97,99,99,99,99,99,99,99,99,99,97,99,99,99,99,99,99,99,99,99,3,13,99,99,99,99,99,99,4,5,15,10,0,3,2,3,2,1.0601,0.09805925
9075,18,201,31,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,6,23,99,999,99,99,3,2,0.6401,0.25559193
9076,18,204,36,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,3,98,99,999,99,99,3,1,0.6344,0.25331592
9077,7,260,22,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,6,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,4,23,99,999,99,99,3,2,0.489,0.2394633
9078,8,305,41,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,6,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,7,23,99,999,99,99,1,1,0.4761,0.28880226
9079,19,317,24,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,7,23,99,999,99,99,3,1,0.45,0.212535
9080,9,366,28,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,3,20,99,999,99,99,1,2,0.5589,0.32617404
9081,11,551,22,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,3,23,99,999,99,99,3,1,0.5231,0.27713838
9082,12,646,23,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,3,23,99,999,99,99,3,1,0.6046,0.44311134
9083,12,634,30,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,3,23,99,999,99,99,3,1,0.6046,0.44311134
9084,13,612,35,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,3,23,99,999,99,99,3,1,0.6523,0.35869977
9085,5,734,998,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,1,23,99,999,99,99,3,2,0.594,0.7217694
9086,6,833,23,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,98,3,23,99,999,99,99,1,1,0.7169,1.27801763
9087,6,845,40,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,98,3,1,7,998,98,2,3,1,0.7169,1.27801763
9088,6,814,43,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,3,14,10,998,3,2,3,1,0.4927,0.87833629
9089,14,920,42,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,3,20,99,999,99,99,3,2,0.5638,0.49721522
9090,14,906,31,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,7,10,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,3,23,99,999,99,99,3,1,0.5913,0.52146747
9091,14,911,34,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,3,23,99,999,99,99,3,1,1.2957,1.14267783
9092,14,906,39,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,2,3,6,9,0,3,2,3,1,1.2957,1.14267783
9093,16,982,35,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,2,4,20,99,999,99,99,2,2,0.3911,0.13645479
9094,21,893,24,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,2,20,99,999,99,99,98,2,0.4221,0.06673401
9095,21,892,30,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,2,3,23,99,999,99,99,98,1,0.3261,0.05155641
9096,21,891,41,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,2,3,20,99,999,99,99,3,2,0.4221,0.06673401
9097,21,891,31,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,13,99,99,99,99,99,99,4,4,23,99,999,99,99,3,1,0.3261,0.05155641
9098,21,894,33,8,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,13,99,99,99,99,99,99,4,1,20,99,999,99,99,3,2,0.4221,0.06673401
9099,18,202,82,3,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,1,3,99,99,99,99,3,3,10,6,2,4,99,99,99,99,99,99,99,2,4,6,99,99,99,99,99,99,99,4,98,99,99,99,99,99,99,4,8,3,3,100,4,2,3,1,1.2409,0.49549137
9100,21,891,58,6,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,2,3,99,99,99,2,7,6,2,4,99,99,99,99,99,99,99,99,2,4,7,9,99,99,99,99,99,99,4,98,99,99,99,99,99,99,2,6,14,5,90,3,2,3,2,0.9549,0.15096969
9101,3,333,72,4,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,2,3,99,99,99,2,6,7,97,99,99,99,99,99,99,99,99,99,4,5,99,99,99,99,99,99,99,99,4,98,99,99,99,99,99,99,4,6,15,1,90,3,1,3,1,1.0976,1.58943456
9102,4,407,80,4,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,2,1,1,2,2,2,1,2,3,99,99,99,3,10,5,97,99,99,99,99,99,99,99,99,99,4,5,99,99,99,99,99,99,99,99,2,4,99,99,99,99,99,99,4,7,7,2,100,4,2,3,1,1.264,2.2769696
9103,5,701,46,8,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,1,2,3,99,99,99,2,8,7,6,99,99,99,99,99,99,99,99,99,8,6,99,99,99,99,99,99,99,99,4,98,99,99,99,99,99,99,4,7,17,5,80,2,2,4,1,0.6045,0.73452795
9104,13,613,998,4,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,1,2,2,2,1,1,1,1,1,2,1,2,3,99,99,99,2,8,8,97,99,99,99,99,99,99,99,99,99,4,7,99,99,99,99,99,99,99,99,4,98,99,99,99,99,99,99,4,5,17,6,20,3,2,3,1,1.0207,0.56128293
9105,14,927,61,6,1,1,4,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,99,6,99,99,2,8,5,9,99,99,99,99,99,99,99,99,99,8,9,99,99,99,99,99,99,99,99,4,98,99,99,99,99,99,99,2,5,1,2,100,2,2,3,2,0.859,0.7575521
9106,14,946,65,5,1,1,3,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2,1,2,99,1,99,99,1,4,5,97,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,2,4,99,99,99,99,99,99,4,4,9,10,0,2,2,5,2,0.9063,0.79926597
9107,12,638,66,5,1,1,1,2,1,1,2,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,97,99,99,6,99,99,2,9,9,4,2,99,99,99,99,99,99,99,99,4,99,99,99,99,99,99,99,99,99,4,98,99,99,99,99,99,99,4,6,17,3,50,3,2,3,2,1.0805,0.79189845
9108,7,263,48,7,1,1,2,2,1,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,1,2,2,2,1,1,3,99,99,99,99,3,5,5,4,9,99,99,99,99,99,99,99,99,4,99,99,99,99,99,99,99,99,99,2,4,99,99,99,99,99,99,4,5,3,5,80,2,2,3,2,0.7109,0.34812773
9109,19,317,82,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,3,99,99,99,1,8,9,2,1,6,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,3,98,99,99,99,99,99,99,2,7,16,5,20,4,1,3,2,0.7035,0.33226305
9110,22,211,85,3,1,1,2,1,2,1,2,2,1,1,1,2,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,3,99,99,99,3,5,6,6,99,99,99,99,99,99,99,99,99,5,99,99,99,99,99,99,99,99,99,4,98,99,99,99,99,99,99,4,7,15,1,80,4,1,3,1,1.6139,0.14928575
9111,22,209,68,5,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,3,99,99,99,99,3,8,7,3,99,99,99,99,99,99,99,99,99,6,99,99,99,99,99,99,99,99,99,4,98,99,99,99,99,99,99,4,8,15,1,90,3,1,1,1,0.9367,0.08664475
9112,16,970,88,3,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,2,3,99,99,99,2,6,8,2,6,9,99,99,99,99,99,99,99,7,99,99,99,99,99,99,99,99,99,4,98,99,99,99,99,99,99,4,7,13,3,70,2,1,2,2,1.1488,0.40081632
9113,3,330,72,4,1,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,2,3,99,99,99,2,8,9,5,99,99,99,99,99,99,99,99,99,7,99,99,99,99,99,99,99,99,99,4,98,99,99,99,99,99,99,4,8,13,3,50,3,1,3,1,1.0976,1.58943456
9114,4,427,79,4,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,1,2,1,2,99,6,99,99,3,8,10,97,99,99,99,99,99,99,99,99,99,7,99,99,99,99,99,99,99,99,99,4,98,99,99,99,99,99,99,4,7,15,1,100,3,2,3,2,0.7596,1.36834344
9115,13,625,60,6,1,1,1,2,1,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,2,1,99,99,8,99,99,2,6,5,97,99,99,99,99,99,99,99,99,99,8,99,99,99,99,99,99,99,99,99,4,98,99,99,99,99,99,99,4,5,9,10,0,4,2,3,1,0.8693,0.47802807
9116,15,880,82,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,2,3,99,99,99,3,8,9,9,3,99,99,99,99,99,99,99,99,9,99,99,99,99,99,99,99,99,99,4,98,99,99,99,99,99,99,4,6,15,1,0,4,2,3,1,1.8743,0.22154226
