"","iso2c","iso3c","country","date","internet_users_ratio","gdp_capita","employment_ratio"
"408","BD","BGD","Bangladesh",2006,1,503.538332188534,55.985
"409","BD","BGD","Bangladesh",2007,1.8,552.338934530705,55.526
"410","BD","BGD","Bangladesh",2008,2.5,630.108979202923,55.066
"411","BD","BGD","Bangladesh",2009,3.1,698.52094498398,54.605
"412","BD","BGD","Bangladesh",2010,3.7,776.859576940281,55.345
"413","BD","BGD","Bangladesh",2011,4.5,856.381886818701,54.953
"414","BD","BGD","Bangladesh",2012,5,876.818010441423,54.564
"415","BG","BGR","Bulgaria",1990,0,2366.52982128614,NA
"416","BG","BGR","Bulgaria",1991,0,1267.73437541485,50.598
"417","BG","BGR","Bulgaria",1992,0,1211.98087810931,48.423
"418","BG","BGR","Bulgaria",1993,0.002339042,1278.52511370319,47.072
"419","BG","BGR","Bulgaria",1994,0.019526669,1148.4943993817,48.342
"420","BG","BGR","Bulgaria",1995,0.119665549,2259.25922555221,48.51
"421","BG","BGR","Bulgaria",1996,0.725251167,1470.19259250682,46.982
"422","BG","BGR","Bulgaria",1997,1.219813132,1361.40938439884,45.581
"423","BG","BGR","Bulgaria",1998,1.844965121,1820.44866449942,45.602
"424","BG","BGR","Bulgaria",1999,2.908154025,1659.71861105493,43.86
"425","BG","BGR","Bulgaria",2000,5.370923469,1621.26210738992,42.041
"426","BG","BGR","Bulgaria",2001,7.612297749,1770.90704918691,41.137
"427","BG","BGR","Bulgaria",2002,9.08,2092.98288625558,41.616
"428","BG","BGR","Bulgaria",2003,12.04,2719.49436859287,43.066
"429","BG","BGR","Bulgaria",2004,18.13,3389.68743360274,44.464
"430","BG","BGR","Bulgaria",2005,19.97,3899.82596332878,44.681
"431","BG","BGR","Bulgaria",2006,27.09,4523.1465578805,46.7
"432","BG","BGR","Bulgaria",2007,33.64,5888.77685220636,48.981
"433","BG","BGR","Bulgaria",2008,39.67,7271.30338858025,50.791
"434","BG","BGR","Bulgaria",2009,45,6988.27316296465,49.404
"435","BG","BGR","Bulgaria",2010,46.23,6863.66706774052,47.902
"436","BG","BGR","Bulgaria",2011,47.97999305,7857.16706984441,46.597
"437","BG","BGR","Bulgaria",2012,51.89998767,7430.7373804242,46.567
"438","BH","BHR","Bahrain",1990,0,8174.79723172088,NA
"439","BH","BHR","Bahrain",1991,0,8621.76704846767,64.648
"440","BH","BHR","Bahrain",1992,0,8568.65805144955,64.629
"441","BH","BHR","Bahrain",1993,0,9063.5653849584,64.588
"442","BH","BHR","Bahrain",1994,0,9384.77188092589,64.409
"443","BH","BHR","Bahrain",1995,0.346205844,9543.38936842945,64.333
"444","BH","BHR","Bahrain",1996,0.843254219,9643.30869429956,64.248
"445","BH","BHR","Bahrain",1997,1.646299202,9728.44632305414,64.344
"446","BH","BHR","Bahrain",1998,3.218202151,9195.42560974637,64.5
"447","BH","BHR","Bahrain",1999,4.720358118,9566.09549369908,64.762
"448","BH","BHR","Bahrain",2000,6.153732546,12738.7741181575,65.161
"449","BH","BHR","Bahrain",2001,15.03863425,12291.8326130535,65.61
"450","BH","BHR","Bahrain",2002,18.05072089,12819.9959353139,66.143
"451","BH","BHR","Bahrain",2003,21.55494499,14230.29675298,66.573
"452","BH","BHR","Bahrain",2004,21.45868051,15777.9636408956,66.835
"453","BH","BHR","Bahrain",2005,21.30373351,17705.235163895,67.149
"454","BH","BHR","Bahrain",2006,28.24395243,19057.7989047138,67.677
"455","BH","BHR","Bahrain",2007,32.91,20883.5480311994,68.442
"456","BH","BHR","Bahrain",2008,51.95,23155.821449155,69.355
"457","BH","BHR","Bahrain",2009,53,19448.1832553789,70.317
"458","BH","BHR","Bahrain",2010,55,21186.8143292279,70.944
"459","BH","BHR","Bahrain",2011,76.9999665,23741.5574626702,70.286
"460","BH","BHR","Bahrain",2012,88,25102.726348527,70.609
"461","BS","BHS","Bahamas, The",1990,0,11696.5113658614,NA
"462","BS","BHS","Bahamas, The",1991,0,11269.9505176448,63.597
"463","BS","BHS","Bahamas, The",1992,0,11025.8783642405,62.188
"464","BS","BHS","Bahamas, The",1993,0,10730.0009716689,64.203
"465","BS","BHS","Bahamas, The",1994,0,11085.1471273516,63.82
"466","BS","BHS","Bahamas, The",1995,0.960030721,11447.0178999446,66.22
"467","BS","BHS","Bahamas, The",1996,1.746950698,11835.386789885,65.911
"468","BS","BHS","Bahamas, The",1997,1.362953903,20415.7061749809,67.436
"469","BS","BHS","Bahamas, The",1998,2.33559071,21665.3878591494,68.861
"470","BS","BHS","Bahamas, The",1999,3.764557822,23991.7008043163,69.419
"471","BS","BHS","Bahamas, The",2000,8,24849.6064784902,69.662
"472","BS","BHS","Bahamas, The",2001,11.8,25234.1441512502,69.977
"473","BS","BHS","Bahamas, The",2002,18,26590.1401788013,68.371
"474","BS","BHS","Bahamas, The",2003,20,26204.8804986853,66.898
"475","BS","BHS","Bahamas, The",2004,22,26393.4139538137,67.292
"476","BS","BHS","Bahamas, The",2005,25,28280.870835298,67.298
"477","BS","BHS","Bahamas, The",2006,26,28829.8493750425,69.289
"478","BS","BHS","Bahamas, The",2007,27,29687.865215033,68.959
"479","BS","BHS","Bahamas, The",2008,31.54,29013.6302870767,68.516
"480","BS","BHS","Bahamas, The",2009,33.88,27120.6905452145,63.731
"481","BS","BHS","Bahamas, The",2010,43,27046.6576651879,63.523
"482","BS","BHS","Bahamas, The",2011,65,26644.9265775896,63.37
"483","BS","BHS","Bahamas, The",2012,71.74820281,28059.3936570338,63.718
"484","BA","BIH","Bosnia and Herzegovina",1990,0,NA,NA
"485","BA","BIH","Bosnia and Herzegovina",1991,0,NA,37.43
"486","BA","BIH","Bosnia and Herzegovina",1992,0,NA,36.642
"487","BA","BIH","Bosnia and Herzegovina",1993,0,NA,35.643
"488","BA","BIH","Bosnia and Herzegovina",1994,0,333.783179342536,34.726
"489","BA","BIH","Bosnia and Herzegovina",1995,0,497.682846633728,33.977
"490","BA","BIH","Bosnia and Herzegovina",1996,0.015125563,712.953645623129,33.535
"491","BA","BIH","Bosnia and Herzegovina",1997,0.059425563,907.14878323552,33.075
"492","BA","BIH","Bosnia and Herzegovina",1998,0.14367106,1000.41683499719,32.639
"493","BA","BIH","Bosnia and Herzegovina",1999,0.1943742,1128.39888405073,32.185
"494","BA","BIH","Bosnia and Herzegovina",2000,1.08296075,1332.21021661547,31.717
"495","BA","BIH","Bosnia and Herzegovina",2001,1.200526951,1382.7674599413,31.249
"496","BA","BIH","Bosnia and Herzegovina",2002,2.648267914,1602.5640389208,31.028
"497","BA","BIH","Bosnia and Herzegovina",2003,3.965036834,2031.40248331495,30.752
"498","BA","BIH","Bosnia and Herzegovina",2004,15.46897162,2451.57730128439,30.472
"499","BA","BIH","Bosnia and Herzegovina",2005,21.326701,2741.08017482431,30.173
"500","BA","BIH","Bosnia and Herzegovina",2006,25.12238569,3170.17478337184,29.903
"501","BA","BIH","Bosnia and Herzegovina",2007,27.92,3936.93174748389,31.269
"502","BA","BIH","Bosnia and Herzegovina",2008,34.66,4846.79094117894,34.435
"503","BA","BIH","Bosnia and Herzegovina",2009,37.74,4542.31167332328,34.104
"504","BA","BIH","Bosnia and Herzegovina",2010,42.75,4506.93235205533,33.219
"505","BA","BIH","Bosnia and Herzegovina",2011,43.88768653,4980.90468838995,32.827
"506","BA","BIH","Bosnia and Herzegovina",2012,45.06450043,4688.34582317708,32.89
"507","BY","BLR","Belarus",1990,0,NA,NA
"508","BY","BLR","Belarus",1991,0,NA,58.859
"509","BY","BLR","Belarus",1992,0,900.506730798407,57.261
"510","BY","BLR","Belarus",1993,0,1603.33885142339,53.932
"511","BY","BLR","Belarus",1994,0.000485951,1462.02861363291,51.437
"512","BY","BLR","Belarus",1995,0.002921254,1370.4784567014,48.648
"513","BY","BLR","Belarus",1996,0.029298294,1452.5071047646,44.505
"514","BY","BLR","Belarus",1997,0.049020891,1396.6571872706,48.494
"515","BY","BLR","Belarus",1998,0.073868897,1511.25979105507,50.189
"516","BY","BLR","Belarus",1999,0.494881245,1210.5874393672,50.959
"517","BY","BLR","Belarus",2000,1.860398126,1276.28038121269,51.843
"518","BY","BLR","Belarus",2001,4.300616022,1244.37318523431,52.636
"519","BY","BLR","Belarus",2002,8.950971315,1479.38066337175,53.368
"520","BY","BLR","Belarus",2003,NA,1819.52653114699,54.043
"521","BY","BLR","Belarus",2004,NA,2378.33700470129,54.706
"522","BY","BLR","Belarus",2005,NA,3126.07176665248,55.416
"523","BY","BLR","Belarus",2006,16.2,3848.22350300163,56.178
"524","BY","BLR","Belarus",2007,19.7,4735.48107556066,56.993
"525","BY","BLR","Belarus",2008,23,6376.17569162063,57.874
"526","BY","BLR","Belarus",2009,27.43,5352.48809190697,58.757
"527","BY","BLR","Belarus",2010,31.8,6034.67885177216,59.246
"528","BY","BLR","Belarus",2011,39.64889566,6527.6593428786,59.713
"529","BY","BLR","Belarus",2012,46.91,6953.21591683101,60.124
"530","BZ","BLZ","Belize",1990,0,2988.60482024205,NA
"531","BZ","BLZ","Belize",1991,0,3190.8683648441,50.232
"532","BZ","BLZ","Belize",1992,0,3644.92282274521,50.566
"533","BZ","BLZ","Belize",1993,0,3862.5520289618,50.652
"534","BZ","BLZ","Belize",1994,0,3878.96898174086,49.846
"535","BZ","BLZ","Belize",1995,0.04539718,4011.14003138603,49.903
"536","BZ","BLZ","Belize",1996,0.882807327,4042.15248222286,49.952
"537","BZ","BLZ","Belize",1997,1.288582302,4011.02223767595,51.431
"538","BZ","BLZ","Belize",1998,2.091516391,4119.70617206105,50.3
"539","BZ","BLZ","Belize",1999,4.076740564,4283.47706897941,51.686
"540","BZ","BLZ","Belize",2000,5.963835303,4720.16821801746,53.106
"541","BZ","BLZ","Belize",2001,NA,4708.29493729742,54.36
"542","BZ","BLZ","Belize",2002,5.684251214,4844.22857447243,53.996
"543","BZ","BLZ","Belize",2003,NA,4937.08990506267,54.017
"544","BZ","BLZ","Belize",2004,9.8,5123.59621428164,54.087
"545","BZ","BLZ","Belize",2005,17,5236.36542558777,54.113
"546","BZ","BLZ","Belize",2006,24,5486.83143439175,55.252
"547","BZ","BLZ","Belize",2007,24.6,5717.9296198322,56.006
"548","BZ","BLZ","Belize",2008,26.3,5665.96623188559,56.426
"549","BZ","BLZ","Belize",2009,27.2,5352.09598732755,56.547
"550","BZ","BLZ","Belize",2010,28.2,5399.06209583265,56.709
"551","BZ","BLZ","Belize",2011,30.7,5519.3390084833,56.918
"552","BZ","BLZ","Belize",2012,31,5635.52152550234,57.167
"553","BM","BMU","Bermuda",1990,0,26841.5197383946,NA
"554","BM","BMU","Bermuda",1991,0,27700.3100591315,NA
"555","BM","BMU","Bermuda",1992,0,28669.6817134568,NA
"556","BM","BMU","Bermuda",1993,0,30900.6942794093,NA
"557","BM","BMU","Bermuda",1994,0,31476.0637221848,NA
"558","BM","BMU","Bermuda",1995,6.838163465,33989.7231613832,NA
"559","BM","BMU","Bermuda",1996,16.20246602,44826.7890701658,NA
"560","BM","BMU","Bermuda",1997,24.18925674,48478.8832504091,NA
"561","BM","BMU","Bermuda",1998,32.10375935,51371.7408069836,NA
"562","BM","BMU","Bermuda",1999,39.94758876,54245.459737293,NA
"563","BM","BMU","Bermuda",2000,42.94986002,56284.1686478094,NA
"564","BM","BMU","Bermuda",2001,47.5096999,58883.9594265967,NA
"565","BM","BMU","Bermuda",2002,52.03159737,62583.1002034588,NA
"566","BM","BMU","Bermuda",2003,56.52201218,66111.7252270035,NA
"567","BM","BMU","Bermuda",2004,60.99086701,70359.3191088798,NA
"568","BM","BMU","Bermuda",2005,65.44706579,75882.0338560339,NA
"569","BM","BMU","Bermuda",2006,69.89965516,95221.8588720301,NA
"570","BM","BMU","Bermuda",2007,74.35059403,104287.387498459,NA
"571","BM","BMU","Bermuda",2008,82.3,106935.486341979,NA
"572","BM","BMU","Bermuda",2009,83.25,101407.764031934,NA
"573","BM","BMU","Bermuda",2010,84.21,101875.28407346,NA
"574","BM","BMU","Bermuda",2011,88.336,97774.1620717428,NA
"575","BM","BMU","Bermuda",2012,91.29930452,98431.8651810241,NA
"576","BO","BOL","Bolivia",1990,0,685.942717677007,NA
"577","BO","BOL","Bolivia",1991,0,737.521441951612,67.485
"578","BO","BOL","Bolivia",1992,0,763.260608937804,67.372
"579","BO","BOL","Bolivia",1993,0,760.117681773986,67.557
"580","BO","BOL","Bolivia",1994,0,777.416035935178,67.772
"581","BO","BOL","Bolivia",1995,0.066807568,856.365053473587,68.3
"582","BO","BOL","Bolivia",1996,0.196081174,925.849210126015,68.715
"583","BO","BOL","Bolivia",1997,0.447839036,973.962632245419,69.19
"584","BO","BOL","Bolivia",1998,0.626484062,1025.40949458297,69.554
"585","BO","BOL","Bolivia",1999,0.981815187,981.752978245454,69.817
"586","BO","BOL","Bolivia",2000,1.442763585,977.329417675872,68.336
"587","BO","BOL","Bolivia",2001,2.120462534,930.875684294239,68.195
"588","BO","BOL","Bolivia",2002,3.117192947,888.198576030752,68.196
"589","BO","BOL","Bolivia",2003,3.508596401,892.355341638943,68.149
"590","BO","BOL","Bolivia",2004,4.439924601,951.951622939377,68.163
"591","BO","BOL","Bolivia",2005,5.227583957,1018.31372502967,68.163
"592","BO","BOL","Bolivia",2006,6.200671255,1200.06804203621,70.849
"593","BO","BOL","Bolivia",2007,10.49924432,1351.03518185564,69.165
"594","BO","BOL","Bolivia",2008,12.5,1687.57849715048,69.943
"595","BO","BOL","Bolivia",2009,16.8,1725.14628617645,69.978
"596","BO","BOL","Bolivia",2010,22.4,1922.05857050664,70.174
"597","BO","BOL","Bolivia",2011,30,2304.98246161085,70.36
"598","BO","BOL","Bolivia",2012,35.34,2562.46678423329,67.2
"599","BR","BRA","Brazil",1990,0,3065.24235743825,NA
"600","BR","BRA","Brazil",1991,0.003288171,2656.49720676541,59.651
"601","BR","BRA","Brazil",1992,0.012946262,2505.3777580252,59.646
"602","BR","BRA","Brazil",1993,0.025498253,2766.34559631791,59.997
"603","BR","BRA","Brazil",1994,0.037672709,3393.14292559822,59.749
"604","BR","BRA","Brazil",1995,0.105138168,4704.95983707965,59.521
"605","BR","BRA","Brazil",1996,0.450789179,5121.90540734464,57.309
"606","BR","BRA","Brazil",1997,0.786079155,5240.12717572976,57.542
"607","BR","BRA","Brazil",1998,1.477874959,5049.76466914353,56.923
"608","BR","BRA","Brazil",1999,2.038732184,3456.42330254074,56.853
"609","BR","BRA","Brazil",2000,2.870685159,3726.81166909716,57.294
"610","BR","BRA","Brazil",2001,4.528494869,3142.23513974908,57.741
"611","BR","BRA","Brazil",2002,9.149425086,2824.71541300038,58.525
"612","BR","BRA","Brazil",2003,13.2075861,3056.64979769494,58.053
"613","BR","BRA","Brazil",2004,19.07367227,3623.22446166485,59.249
"614","BR","BRA","Brazil",2005,21.02274725,4773.26855132261,59.541
"615","BR","BRA","Brazil",2006,28.17838018,5866.02341427165,59.815
"616","BR","BRA","Brazil",2007,30.88,7323.19159375818,59.733
"617","BR","BRA","Brazil",2008,33.83,8801.75787553359,60.196
"618","BR","BRA","Brazil",2009,39.22,8569.90254736072,59.604
"619","BR","BRA","Brazil",2010,40.65,11249.2918904352,59.109
"620","BR","BRA","Brazil",2011,45.69,13200.5562348789,58.477
"621","BR","BRA","Brazil",2012,48.56,12327.5131013057,59.165
"622","BB","BRB","Barbados",1990,0,7772.80875684304,NA
"623","BB","BRB","Barbados",1991,0,7789.39137741124,51.859
"624","BB","BRB","Barbados",1992,0,7520.79073985827,50.991
"625","BB","BRB","Barbados",1993,0,7905.67680238599,50.444
"626","BB","BRB","Barbados",1994,0,8220.27611002786,52.004
"627","BB","BRB","Barbados",1995,0.007752238,8451.95859885549,54.76
"628","BB","BRB","Barbados",1996,0.389464214,8994.32406293315,57.144
"629","BB","BRB","Barbados",1997,0.783428912,9491.47543410699,57.903
"630","BB","BRB","Barbados",1998,1.970249237,10685.2606122975,59.367
"631","BB","BRB","Barbados",1999,2.376247035,11173.9493679991,60.633
"632","BB","BRB","Barbados",2000,3.973678355,11560.2459031879,62.273
"633","BB","BRB","Barbados",2001,11.93645034,11510.0404330443,62.699
"634","BB","BRB","Barbados",2002,27.83632242,11658.629036798,61.422
"635","BB","BRB","Barbados",2003,39.68962712,11998.1756941147,61.632
"636","BB","BRB","Barbados",2004,49.8,12828.4389489954,63.012
"637","BB","BRB","Barbados",2005,52.5,14173.7513776686,63.244
"638","BB","BRB","Barbados",2006,55.3,15595.6364981048,61.945
"639","BB","BRB","Barbados",2007,58.2,17219.0212345825,62.776
"640","BB","BRB","Barbados",2008,61.4,17551.85504429,62.129
"641","BB","BRB","Barbados",2009,64.7,16309.8860079404,60.835
"642","BB","BRB","Barbados",2010,65.1,16494.2430408684,60.374
"643","BB","BRB","Barbados",2011,66.5,16902.4923226589,60.027
"644","BB","BRB","Barbados",2012,71.2,16704.9243836827,58.519
"645","BN","BRN","Brunei Darussalam",1990,0,13440.6692945538,NA
"646","BN","BRN","Brunei Darussalam",1991,0,13717.3874930712,62.536
"647","BN","BRN","Brunei Darussalam",1992,0,15080.7197147422,62.701
"648","BN","BRN","Brunei Darussalam",1993,0,14420.588524749,62.861
"649","BN","BRN","Brunei Darussalam",1994,0,14000.4460543458,63.021
"650","BN","BRN","Brunei Darussalam",1995,1.017080166,15827.9873635211,63.18
"651","BN","BRN","Brunei Darussalam",1996,3.303349927,16706.4693517644,63.339
"652","BN","BRN","Brunei Darussalam",1997,4.831057905,16593.4325369764,63.494
"653","BN","BRN","Brunei Darussalam",1998,6.284742844,12653.8093977302,63.647
"654","BN","BRN","Brunei Darussalam",1999,7.671041206,14065.6995187992,63.803
"655","BN","BRN","Brunei Darussalam",2000,8.996284534,17971.8922877592,63.96
"656","BN","BRN","Brunei Darussalam",2001,12.91776908,16437.4220369591,64.115
"657","BN","BRN","Brunei Darussalam",2002,15.32987986,16817.2388653005,63.909
"658","BN","BRN","Brunei Darussalam",2003,19.59500322,18521.3661264173,63.702
"659","BN","BRN","Brunei Darussalam",2004,29.71560414,21839.2636191121,63.494
"660","BN","BRN","Brunei Darussalam",2005,36.46639195,25991.2140091511,63.284
"661","BN","BRN","Brunei Darussalam",2006,42.18634916,30767.7538331071,63.078
"662","BN","BRN","Brunei Darussalam",2007,44.68,32337.2743722073,62.87
"663","BN","BRN","Brunei Darussalam",2008,46,37427.5400573102,62.661
"664","BN","BRN","Brunei Darussalam",2009,49,27497.546869338,62.448
"665","BN","BRN","Brunei Darussalam",2010,53,34609.7119829323,62.242
"666","BN","BRN","Brunei Darussalam",2011,56,46139.1075759182,62.038
"667","BN","BRN","Brunei Darussalam",2012,60.27306504,46844.1973390647,61.418
"668","BT","BTN","Bhutan",1990,0,515.299721559535,NA
"669","BT","BTN","Bhutan",1991,0,423.269426319643,69.641
"670","BT","BTN","Bhutan",1992,0,440.033283927407,69.44
"671","BT","BTN","Bhutan",1993,0,433.865602811431,69.243
"672","BT","BTN","Bhutan",1994,0,496.786072302753,69.046
"673","BT","BTN","Bhutan",1995,0,550.656227851328,68.842
"674","BT","BTN","Bhutan",1996,NA,564.486944263708,68.779
"675","BT","BTN","Bhutan",1997,NA,644.087803585212,68.736
"676","BT","BTN","Bhutan",1998,NA,652.361029221118,68.71
"677","BT","BTN","Bhutan",1999,0.137571514,699.331335938913,68.709
"678","BT","BTN","Bhutan",2000,0.400944447,722.826756164774,68.555
"679","BT","BTN","Bhutan",2001,0.864628564,765.009236570764,68.39
"680","BT","BTN","Bhutan",2002,1.675802584,841.366313296124,68.459
"681","BT","BTN","Bhutan",2003,2.436912399,951.739170472716,68.55
"682","BT","BTN","Bhutan",2004,3.156984196,1050.13310723996,68.128
"683","BT","BTN","Bhutan",2005,3.847106745,1201.43364840454,67.763
"684","BT","BTN","Bhutan",2006,4.518317258,1299.63125850551,67.683
"685","BT","BTN","Bhutan",2007,5.92,1714.03108535542,67.226
"686","BT","BTN","Bhutan",2008,6.55,1780.1122318354,67.078
"687","BT","BTN","Bhutan",2009,7.17,1768.745944555,66.94
"688","BT","BTN","Bhutan",2010,13.6,2194.12587604893,65.887
"689","BT","BTN","Bhutan",2011,14.4,2491.27343861368,65.233
"690","BT","BTN","Bhutan",2012,15.6,2470.07215130703,63.08
"691","BW","BWA","Botswana",1990,0,2825.72478068732,NA
"692","BW","BWA","Botswana",1991,0,2855.94842722489,51.099
"693","BW","BWA","Botswana",1992,0,2918.61700549149,49.461
"694","BW","BWA","Botswana",1993,0,2844.99574953442,47.889
"695","BW","BWA","Botswana",1994,0,2832.81340895659,46.303
"696","BW","BWA","Botswana",1995,0.064521041,3064.58598471337,46.012
"697","BW","BWA","Botswana",1996,0.15745423,3063.99456553513,45.743
"698","BW","BWA","Botswana",1997,0.30774685,3100.1656380661,45.918
"699","BW","BWA","Botswana",1998,0.602400929,2893.32874464307,45.782
"700","BW","BWA","Botswana",1999,1.122391474,3242.13733545114,47.164
"701","BW","BWA","Botswana",2000,2.902666622,3351.6965168531,48.319
